4.597287161903703350e+02,-5.245247703480980590e+02,0.000000000000000000e+00,0.000000000000000000e+00
-3.937285505390447042e+02,2.597648249741890822e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.452648923883978114e+02,-5.062137657410103202e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.892477363965942914e+02,-4.494908134607025545e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.321870513293449676e+02,-2.595336198669428995e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.411400755372883964e+02,3.212569440036706965e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.308417166458955450e+01,-3.051398855117282665e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.253531475822943548e+02,-6.288660239717002014e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.779810030788145809e+02,-1.165626726520216891e+02,0.000000000000000000e+00,0.000000000000000000e+00
-2.039451226839041453e+02,4.217197519944502915e+02,0.000000000000000000e+00,0.000000000000000000e+00
-4.360256969603144057e+02,-5.581443668381571115e+02,0.000000000000000000e+00,0.000000000000000000e+00
-2.809107770795291685e+02,6.995338149943708004e+02,0.000000000000000000e+00,0.000000000000000000e+00
-4.605257097594177935e+02,-2.248697891798362321e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.486759369161624988e+02,4.432686227025521362e+02,0.000000000000000000e+00,0.000000000000000000e+00
-2.663423136099071371e+02,5.090846005787481943e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.071502661414627937e+02,1.478920099123570253e+02,0.000000000000000000e+00,0.000000000000000000e+00
-2.667243765773149562e+02,7.217148231090668560e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.630526859205275514e+01,-2.036292293633854626e+02,0.000000000000000000e+00,0.000000000000000000e+00
-5.605197888975208542e+01,6.358233067994999601e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.844805327736887079e+01,6.899358262895194684e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.597658463011332515e+02,-5.902730040325103573e+02,0.000000000000000000e+00,0.000000000000000000e+00
-2.693636543160511678e+02,6.696109125125517494e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.464838978339148525e+02,-4.082738294661767213e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.140865117393673245e+02,-3.755569355196506649e+02,0.000000000000000000e+00,0.000000000000000000e+00
-4.699839785441425306e+02,1.672835819056490152e+02,0.000000000000000000e+00,0.000000000000000000e+00
-6.452320714656704013e+02,4.618067521691571642e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.843277837503696901e+02,-7.980573803897195830e+02,0.000000000000000000e+00,0.000000000000000000e+00
-3.534638007469312697e+02,1.394351205020356588e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.243408084076779687e+02,7.500101125416309742e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.871265239726354537e+02,-2.416806873610424233e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.146662712531876593e+01,-4.675368049917558722e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.278062046482349956e+02,3.042490680325037147e+02,0.000000000000000000e+00,0.000000000000000000e+00
-7.914442283829656617e+02,7.364470247841965147e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.264267326590529592e+02,2.112404509004476552e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.814597708885525549e+02,3.188816579348907609e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.126548618168268945e+02,6.430952735227652965e+02,0.000000000000000000e+00,0.000000000000000000e+00
-5.517453650601771642e+02,6.483916129804784987e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.242953385147704921e+02,7.350403200633674032e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.750545126202516144e+01,1.614364948149924999e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.503634552334032719e+02,-5.792628892708942203e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.418084531025943420e+02,7.488032035322290767e+02,0.000000000000000000e+00,0.000000000000000000e+00
-2.449839946460433566e+02,-2.466018061207082042e+02,0.000000000000000000e+00,0.000000000000000000e+00
-7.521626360782614711e+02,2.831201695438462593e+02,0.000000000000000000e+00,0.000000000000000000e+00
-5.729901557218793187e+02,-6.017428990633497961e+02,0.000000000000000000e+00,0.000000000000000000e+00
-5.054764342215046895e+02,3.298819173233796960e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.126895838526372131e+02,7.315302171343481064e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.212436500619789967e+02,-4.248902028028389566e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.863161715120314739e+02,1.607938068786992858e+02,0.000000000000000000e+00,0.000000000000000000e+00
-4.218699311822079494e+02,-2.735230523418026110e+02,0.000000000000000000e+00,0.000000000000000000e+00
-5.029711725121816812e+02,-1.390165187389559378e+02,0.000000000000000000e+00,0.000000000000000000e+00
-5.938430892165298474e+02,1.762593501154231603e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.098211297702775369e+02,-4.698142263566402335e+02,0.000000000000000000e+00,0.000000000000000000e+00
-5.899904891420044351e+02,9.335887141728500183e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.870868945718263490e+02,5.709298420727154735e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.718024933024169059e+02,6.051553969214076290e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.566909157539232638e+02,-4.421931809058588669e+02,0.000000000000000000e+00,0.000000000000000000e+00
-5.387730390843329360e+02,5.118943152952367086e+02,0.000000000000000000e+00,0.000000000000000000e+00
-3.054907337578899842e+02,-5.096409080439087802e+02,0.000000000000000000e+00,0.000000000000000000e+00
-5.337999718558920677e+02,3.226921831026837708e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.753391208731069355e+02,5.784357947151378312e+02,0.000000000000000000e+00,0.000000000000000000e+00
-7.061617706774342196e+02,1.877956803149650113e+02,0.000000000000000000e+00,0.000000000000000000e+00
-3.808892720982351534e+02,5.643580810505585532e+02,0.000000000000000000e+00,0.000000000000000000e+00
-5.014566167694060823e+02,4.399945247377157784e+02,0.000000000000000000e+00,0.000000000000000000e+00
-4.133880570656737632e+02,3.507256420565909139e+02,0.000000000000000000e+00,0.000000000000000000e+00
-3.598983737777681426e+02,2.771295770222925512e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.783533430802336852e+02,1.857096912773579618e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.755333247404935264e+02,-7.386029846937104821e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.656227632070596201e+02,-3.801050498444242294e+02,0.000000000000000000e+00,0.000000000000000000e+00
-6.183409499361495136e+02,-3.477448337399850971e+02,0.000000000000000000e+00,0.000000000000000000e+00
-4.889967334517165227e+02,-3.655605608136211231e+02,0.000000000000000000e+00,0.000000000000000000e+00
-4.438676794310925402e+02,4.848057541005762801e+02,0.000000000000000000e+00,0.000000000000000000e+00
-6.251003549908137984e+02,-4.024158356784375883e+02,0.000000000000000000e+00,0.000000000000000000e+00
-6.931595855286250298e+02,2.862067625982667778e+02,0.000000000000000000e+00,0.000000000000000000e+00
